ID;Name;FAR;UPCAT YEAR;Ucode;RE;RA;S;E;EP;P;PA;Designation;;Prev Test Center;No. of years
4794;;R;2015;CSCHEM;0;0;0;2;0;0;0;E;1624;CSCHEM;2
4795;;O;;CSCHEM;;;;;;;;EP;;CSCHEM;
4851;;A;2014;;0;0;0;0;0;0;0;D;1624;;1
4852;;A;2014;;0;0;0;0;0;0;0;D;1624;;1
4853;;;2014;ECON;0;0;0;0;0;0;0;CW;1624;ECON;1
4854;;;2016;ECON;0;0;0;0;0;0;0;CW;1624;ECON;2
4855;;;2016;ECON;0;0;0;0;0;0;0;CW;1624;ECON;3
4856;;;2016;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;3
4857;;;2015;LAWCMP;0;0;0;0;0;0;0;CW;1624;LAWCMP;2
4779;;F;2014;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
4780;;F;2014;CSBIO;0;0;0;1;0;0;0;E;1624;CSBIO;1
4781;;A;2015;UPMLA;0;0;0;0;2;0;0;EP;1624;UPMLA;2
4782;;F;2014;UPMLA;0;0;0;1;0;0;0;E;1622;UPMLA;1
4675;;;;CSWCD;;;;;;;;E;;CSWCD;
4676;;;;CSWCD;;;;;;;;E;;CSWCD;
4677;;F;2015;CSMATH;0;0;0;0;2;0;0;EP;1624;CSMATH;2
4678;;;;CSMATH;;;;;;;;EP;;CSMATH;
4679;;;;CSMATH;;;;;;;;EP;;CSMATH;
4680;;;;CSMATH;;;;;;;;EP;;CSMATH;
4681;;;;CSMATH;;;;;;;;EP;;CSMATH;
4682;;;;CSMATH;;;;;;;;EP;;CSMATH;
4683;;F;2014;CSMATH;0;0;0;1;0;0;0;E;1624;CSMATH;1
4684;;;;CSMATH;;;;;;;;EP;;CSMATH;
4685;;;;CSMATH;;;;;;;;EP;;CSMATH;
4686;;;;CSMATH;;;;;;;;EP;;CSMATH;
4687;;F;2014;CSMATH;0;0;0;0;1;0;0;EP;1624;CSMATH;1
4688;;;;CSMATH;;;;;;;;EP;;CSMATH;
4689;;;2015;UPIS;0;0;0;0;1;0;0;EP;1624;UPIS;1
4690;;F;2014;STAT;0;0;0;0;1;0;0;EP;1624;STAT;1
4691;;;2014;STAT;0;0;0;0;1;0;0;EP;1624;STAT;1
4692;;;2014;STAT;0;0;0;0;1;0;0;EP;1624;STAT;1
4693;;F;2016;STAT;0;0;0;1;2;0;0;E;1624;STAT;3
4694;;F;2014;CMC;0;0;0;1;0;0;0;E;1624;CMC;1
4695;;;2014;CAL;0;0;0;0;0;1;0;P;1624;CAL;1
4696;;;2016;CS;0;0;0;0;0;3;0;P;1624;CS;3
4785;;;;CSMATH;;;;;;;;EP;;CSMATH;
4786;;F;;CSMATH;;;;;;;;EP;;CSMATH;
4787;;F;;CSMATH;;;;;;;;EP;;CSMATH;
4788;;F;;CSMATH;;;;;;;;EP;;CSMATH;
4789;;F;;CSMATH;;;;;;;;EP;;CSMATH;
4796;;O;;CSCHEM;;;;;;;;EP;;CSCHEM;
4797;;A;2016;ECON;0;0;0;0;0;0;0;BA;1624;ECON;3
4798;;R;;OVCAA;;;;;;;;EP;;OVCAA;
4799;;F;;CSSP;;;;;;;;EP;;CSSP;
4800;;A;2015;UPMLA;0;0;0;0;0;2;0;P;1624;UPMLA;2
4801;;A;2014;UPMLA;0;0;0;0;0;1;0;P;1624;UPMLA;1
4802;;A;2015;M LIB;0;0;0;0;2;0;0;EP;1624;M LIB;2
4776;;A;2015;UPMLA;0;0;0;1;1;0;0;E;1624;UPMLA;2
4777;;A;2014;UPMLA;0;0;0;0;1;0;0;EP;1624;UPMLA;1
4778;;A;2015;UPMLA;0;0;0;0;0;2;0;P;1624;UPMLA;2
4783;;A;2014;UPMLA;0;0;0;0;1;0;0;EP;1624;UPMLA;1
4803;;A;2014;UPMLA;0;0;0;0;1;0;0;EP;1624;UPMLA;1
4804;;F;2014;EDUC;0;0;0;1;0;0;0;E;1624;EDUC;1
4805;;;2016;CHK;0;0;0;0;0;1;2;P;1624;CHK;3
4806;;;2016;CSMATH;0;0;0;2;1;0;0;E;1624;CSMATH;3
4807;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4808;;;;OADMS;;;;;;;;A;;OADMS;
4809;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4810;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4811;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4812;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4813;;F;;ISSI;;;;;;;;SE;;ISSI;
4814;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4815;;;2015;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;2
4816;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4817;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4818;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4819;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4820;;;2014;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
4821;;R;2016;UPDGO;0;0;0;1;2;0;0;E;1624;UPDGO;3
4822;;;;LAW;;;;;;;;PA;;LAW;
4823;;;2014;CAL;0;0;0;0;1;0;0;EP;1624;CAL;1
4707;;;;SLIS;;;;;;;;E;;SLIS;
4708;;;;SLIS;;;;;;;;EP;;SLIS;
4709;;;;SLIS;;;;;;;;EP;;SLIS;
4710;;;;SLIS;;;;;;;;EP;;SLIS;
4711;;;;SLIS;;;;;;;;E;;SLIS;
4698;;R;2014;OUR;0;0;0;0;1;0;0;EP;1624;OUR;1
4699;;;2014;OUR;0;0;0;0;1;0;0;EP;1624;OUR;1
4700;;;2014;OUR;0;0;0;0;0;1;0;P;1624;OUR;1
4701;;;2016;CSSP;0;0;0;0;2;1;0;P;1624;CSSP;3
4712;;;;SLIS;;;;;;;;EP;;SLIS;
4713;;;2015;SLIS;0;0;0;0;2;0;0;EP;1624;SLIS;2
4714;;;;SLIS;;;;;;;;EP;;SLIS;
4715;;;;SLIS;;;;;;;;EP;;SLIS;
4716;;;;SLIS;;;;;;;;EP;;SLIS;
4824;;F;2014;CSMATH;0;0;0;0;1;0;0;EP;1624;CSMATH;1
4825;;;2014;OVCSA;0;0;0;0;0;0;1;PA;1624;OVCSA;1
4826;;;2015;NISMED;0;0;0;0;2;0;0;EP;1624;NISMED;2
4827;;R;2015;NISMED;0;0;0;0;2;0;0;EP;1624;NISMED;2
4828;;A;2014;OVCSA;0;0;0;0;0;0;1;PA;1624;OVCSA;1
4717;;;;SLIS;;;;;;;;EP;;SLIS;
4718;;;;SLIS;;;;;;;;E;;SLIS;
4719;;;;SLIS;;;;;;;;EP;;SLIS;
4720;;;;SLIS;;;;;;;;EP;;SLIS;
4721;;;2015;SLIS;0;0;0;0;2;0;0;EP;1624;SLIS;2
4722;;;;SLIS;;;;;;;;EP;;SLIS;
4723;;;;SLIS;;;;;;;;EP;;SLIS;
4724;;;;SLIS;;;;;;;;E;;SLIS;
4725;;;;SLIS;;;;;;;;EP;;SLIS;
4726;;;;SLIS;;;;;;;;EP;;SLIS;
4727;;;;SLIS;;;;;;;;EP;;SLIS;
4728;;O;2016;UP ITDC;0;0;0;2;1;0;0;E;1624;UP ITDC;3
4729;;;;CHE;;;;;;;;EP;;CHE;
4730;;;2014;CMC;0;0;0;1;0;0;0;E;1624;CMC;1
4829;;A;2014;OC;0;0;0;0;0;0;1;PA;1624;OC;1
4830;;;2014;LAW;0;0;0;0;0;1;0;P;1624;LAW;1
4831;;;2015;LAW;0;0;0;0;0;0;2;PA;1624;LAW;2
4832;;;2014;UPMLA;0;0;0;1;0;0;0;E;1624;UPMLA;1
4833;;;2014;CFA;0;0;0;0;1;0;0;EP;1624;CFA;1
4731;;F;2014;ENGG;0;0;0;0;1;0;0;EP;1624;ENGG;1
4732;;;2015;CHE;0;0;0;0;2;0;0;EP;1624;CHE;2
4733;;;;CSNIGS;;;;;;;;EP;;CSNIGS;
4834;;;2014;UFS;0;0;0;0;0;0;0;CW;1624;UFS;1
